alert_id,row_index,timestamp,source_ip,destination_ip,predicted_class,true_class,confidence,simulated_campaign_id,correlation_group_id,is_correlated_campaign,kill_chain_stages_seen,matched_known_pattern,matched_pattern_similarity,priority_score,priority_bucket,effective_severity_score,own_severity_label,top_contributing_features
ALERT-00162,87930,2026-08-12 13:26:49,10.0.22.62,192.168.185.105,PortScan,PortScan,0.9991893352634512,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11110507213741233}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055457361041772034}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044515644734624944}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04400866289906634}, {""feature"": ""Destination Port"", ""shap_value"": 0.041234552849557814}]"
ALERT-00257,401901,2026-08-12 11:40:13,10.0.12.84,192.168.204.15,PortScan,PortScan,0.9991792519338728,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11094896269421138}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05494096450667284}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.045268929691060056}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044005820041362595}, {""feature"": ""Destination Port"", ""shap_value"": 0.04344628433626388}]"
ALERT-00184,450075,2026-08-12 12:47:17,10.0.22.64,192.168.31.143,PortScan,PortScan,0.9991841793405916,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11092608638448719}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05548172124876731}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04532348516447342}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04462849811576728}, {""feature"": ""Destination Port"", ""shap_value"": 0.04140932902686247}]"
ALERT-00299,509818,2026-08-12 10:24:23,10.0.108.151,192.168.191.187,PortScan,PortScan,0.9991798390217246,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11082658675980503}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.054927244448071566}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04676369078949241}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04484423057030338}, {""feature"": ""Destination Port"", ""shap_value"": 0.04250210755261615}]"
ALERT-00236,74102,2026-08-12 13:24:30,10.0.222.39,192.168.115.138,PortScan,PortScan,0.9991871129124718,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11095423664582052}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05547653334726497}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04612161463893953}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04525603316419438}, {""feature"": ""Destination Port"", ""shap_value"": 0.04132843475152138}]"
ALERT-00202,71985,2026-08-12 13:33:19,10.0.180.104,192.168.242.70,PortScan,PortScan,0.9991902818960848,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11095711687022285}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05616552581401142}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04526540171944141}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.0451508373046633}, {""feature"": ""Destination Port"", ""shap_value"": 0.04054070046176912}]"
ALERT-00244,384419,2026-08-12 12:01:18,10.0.33.129,192.168.248.152,PortScan,PortScan,0.9991836274177012,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11098384898504916}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05550465338344904}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04516902967745299}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04461375206181331}, {""feature"": ""Destination Port"", ""shap_value"": 0.04192465042024966}]"
ALERT-00314,491678,2026-08-12 10:19:01,10.0.1.71,192.168.220.252,PortScan,PortScan,0.9991838280972312,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11093298662503168}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055539108846036925}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04538129504400738}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04459880626942888}, {""feature"": ""Destination Port"", ""shap_value"": 0.04151230622162837}]"
ALERT-00271,446625,2026-08-12 09:26:47,10.0.71.3,192.168.145.222,PortScan,PortScan,0.9991917849663728,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.1109272045711111}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.056147928289736054}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04518909213751362}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.045136450703226}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04037077209442169}]"
ALERT-00132,391274,2026-08-12 09:10:35,10.0.65.214,192.168.21.121,PortScan,PortScan,0.9991777166906194,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11161984043020447}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05534306758154366}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04467823984150908}, {""feature"": ""Destination Port"", ""shap_value"": 0.04345687874747705}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.039305641669678426}]"
ALERT-00213,96302,2026-08-12 11:37:24,10.0.85.106,192.168.178.127,PortScan,PortScan,0.9991911528221372,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11081637974076172}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05541613891729243}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04528073797721804}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04436711189332541}, {""feature"": ""Destination Port"", ""shap_value"": 0.040890783390241124}]"
ALERT-00173,128581,2026-08-12 10:46:00,10.0.153.73,192.168.252.26,PortScan,PortScan,0.9991830687007228,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11082229590492337}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05631587495572889}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04588854500992862}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044842350842931596}, {""feature"": ""Destination Port"", ""shap_value"": 0.042096466944087266}]"
ALERT-00222,61911,2026-08-12 10:06:18,10.0.113.226,192.168.179.125,PortScan,PortScan,0.9991785126240438,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11095316724515256}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055036300489893435}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.0447461216021209}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04420856800958779}, {""feature"": ""Destination Port"", ""shap_value"": 0.043296034313280225}]"
ALERT-00301,99721,2026-08-12 11:32:46,10.0.158.105,192.168.241.244,PortScan,PortScan,0.9991757470960896,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11138493867480682}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05519591841254802}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04453583936349594}, {""feature"": ""Destination Port"", ""shap_value"": 0.04368908667067083}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.03950958977178624}]"
ALERT-00306,141629,2026-08-12 10:06:42,10.0.102.71,192.168.49.248,PortScan,PortScan,0.9991885870636996,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.1109534361786143}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05551359093738543}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.046138767052610684}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04527398142738578}, {""feature"": ""Destination Port"", ""shap_value"": 0.04143812379543241}]"
ALERT-00282,228683,2026-08-12 10:29:51,10.0.136.129,192.168.234.70,PortScan,PortScan,0.9991781791131952,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.1106845380801201}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055295919937628724}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04580765765801989}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044778453246937584}, {""feature"": ""Destination Port"", ""shap_value"": 0.042523677290676874}]"
ALERT-00147,36780,2026-08-12 12:53:57,10.0.201.11,192.168.89.137,PortScan,PortScan,0.9990369975541028,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10273760789984038}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05109667636269974}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04928718635517495}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04561591717778755}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.045282799944939944}]"
ALERT-00247,326519,2026-08-12 14:57:35,10.0.185.37,192.168.105.223,PortScan,PortScan,0.9990340465074744,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10282434654245383}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05162798047877856}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04995643946306966}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04518730132506127}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04483764986806233}]"
ALERT-00187,45348,2026-08-12 12:54:11,10.0.77.221,192.168.151.254,PortScan,PortScan,0.9989901509676952,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10246545487838594}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05131322269083247}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04977779812693788}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04527524529960779}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.045244603201229895}]"
ALERT-00325,212377,2026-08-12 12:52:48,10.0.16.123,192.168.217.103,PortScan,PortScan,0.9989933644878156,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10240185734983921}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05182725563634629}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.049597760251673895}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045532625905390534}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04463223593002887}]"
ALERT-00330,131704,2026-08-12 13:07:47,10.0.98.153,192.168.136.76,PortScan,PortScan,0.9990228646565952,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10290197517655471}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05145154397512522}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04992171801857173}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04523348895698611}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04500287474664211}]"
ALERT-00190,99092,2026-08-12 09:44:20,10.0.161.55,192.168.68.170,PortScan,PortScan,0.998983970899298,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10247034344248879}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.0513659127158739}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.049795109406861764}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.045259258877339094}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045169547238888996}]"
ALERT-00272,357975,2026-08-12 11:36:18,10.0.234.156,192.168.191.128,PortScan,PortScan,0.9990003129554046,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10229666958538192}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05090637533973542}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04907946784742864}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04558829682671302}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045556480626845815}]"
ALERT-00231,510612,2026-08-12 09:38:07,10.0.131.192,192.168.226.35,PortScan,PortScan,0.9989528753925822,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10265127836663265}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05148958440784762}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.049876348698583886}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045025935388702205}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04498682750751605}]"
ALERT-00157,415497,2026-08-12 12:03:43,10.0.146.157,192.168.172.98,PortScan,PortScan,0.9990396315418442,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10552331741361722}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05312416634941484}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.05126919583527739}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.050226087384219985}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.047384319281504474}]"
ALERT-00153,302082,2026-08-12 13:53:54,10.0.70.158,192.168.207.236,PortScan,PortScan,0.9990324732225152,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10250367753133888}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05139491283685271}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.049924436323413104}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04527441440342527}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04500744941748036}]"
ALERT-00200,332353,2026-08-12 11:37:37,10.0.153.192,192.168.212.146,PortScan,PortScan,0.9989731272743508,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10247707955142016}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05091970238548674}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04942302877609862}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04572187124402826}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045452118044674694}]"
ALERT-00133,383216,2026-08-12 12:11:07,10.0.192.139,192.168.14.244,PortScan,PortScan,0.9989680789970136,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10249062130812932}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05092907892284069}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04941227438932682}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04569600059733008}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04548334255557748}]"
ALERT-00221,187185,2026-08-12 11:37:18,10.0.53.69,192.168.141.34,PortScan,PortScan,0.999032406466502,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10263278111914702}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05147510987718614}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04973810100638311}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045326327738212435}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04505500172852742}]"
ALERT-00225,14681,2026-08-12 10:01:57,10.0.142.105,192.168.24.58,PortScan,PortScan,0.99899252206089,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.1023226699675127}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.051259305677172365}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.049733424044164094}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04519126523761594}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04506939419591479}]"
ALERT-00302,305123,2026-08-12 13:02:08,10.0.9.177,192.168.95.56,PortScan,PortScan,0.9990988080348095,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10279571078037494}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.051467327545972115}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04959585574688656}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045097283191322717}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04473379783451071}]"
ALERT-00175,142469,2026-08-12 11:29:48,10.0.4.182,192.168.137.33,PortScan,PortScan,0.9990362804480332,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.1025504955707069}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05133366920589046}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04982062835688733}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045179474638646376}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04502069091925188}]"
ALERT-00233,111732,2026-08-12 11:25:54,10.0.88.240,192.168.202.130,PortScan,PortScan,0.999031835773052,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10261547120239344}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05098051387469571}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.049753288568574985}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04555667093256872}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04547377789094998}]"
ALERT-00265,336457,2026-08-12 14:20:53,10.0.19.114,192.168.242.89,PortScan,PortScan,0.999015489558475,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10628043783845997}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05333956433536176}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.053196676116661665}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.05079217103452306}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04725404208476968}]"
ALERT-00199,252946,2026-08-12 11:47:59,10.0.19.16,192.168.43.203,PortScan,PortScan,0.9990308914496624,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10261840292069023}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05108761207438778}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.049175416563853}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.045887722189087723}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04560410342433693}]"
ALERT-00333,417871,2026-08-12 13:06:36,10.0.185.222,192.168.56.111,PortScan,PortScan,0.9989973982921876,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10256119916304789}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05141466248011356}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04983947588269341}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04536193700256816}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045338897900107034}]"
ALERT-00326,303590,2026-08-12 13:02:14,10.0.176.28,192.168.126.183,PortScan,PortScan,0.9990105780987394,,,False,,,,55.75,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.1022228449665434}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.050835979552382074}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.0491982517576332}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04550537896956602}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04523740869742088}]"
ALERT-00258,463100,2026-08-12 11:13:21,10.0.92.96,192.168.111.38,DoS Slowloris,BENIGN,0.4143239621416305,,,False,,,,53.21,Medium,0.7,High,"[{""feature"": ""Flow IAT Mean"", ""shap_value"": -0.013490936285025935}, {""feature"": ""Destination Port"", ""shap_value"": 0.011909632198185159}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": -0.010081417344257637}, {""feature"": ""PSH Flag Count"", ""shap_value"": -0.008457592615640937}, {""feature"": ""Flow IAT Std"", ""shap_value"": -0.006292104300796217}]"
